uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
CE,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
CE,OUTRAS,VIA_PUBLICA,"40 - 49",M,18
CE,COVID,DOMICILIO,"40 - 49",F,2
CE,COVID,DOMICILIO,"40 - 49",M,5
CE,COVID,HOSPITAL,"40 - 49",F,57
CE,COVID,HOSPITAL,"40 - 49",M,119
CE,COVID,IGNORADO,"40 - 49",F,7
CE,COVID,IGNORADO,"40 - 49",M,13
CE,COVID,OUTRO,"40 - 49",F,2
CE,COVID,OUTRO,"40 - 49",M,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
CE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,8
CE,INDETERMINADA,DOMICILIO,"40 - 49",M,1
CE,INDETERMINADA,HOSPITAL,"40 - 49",M,1
CE,INDETERMINADA,OUTRO,"40 - 49",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,3
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,14
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,19
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,3
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,PNEUMONIA,DOMICILIO,"40 - 49",F,2
CE,PNEUMONIA,DOMICILIO,"40 - 49",M,1
CE,PNEUMONIA,HOSPITAL,"40 - 49",F,15
CE,PNEUMONIA,HOSPITAL,"40 - 49",M,13
CE,PNEUMONIA,IGNORADO,"40 - 49",F,3
CE,PNEUMONIA,IGNORADO,"40 - 49",M,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
CE,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
CE,SEPTICEMIA,HOSPITAL,"40 - 49",F,22
CE,SEPTICEMIA,HOSPITAL,"40 - 49",M,34
CE,SEPTICEMIA,IGNORADO,"40 - 49",F,6
CE,SEPTICEMIA,IGNORADO,"40 - 49",M,3
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,SRAG,HOSPITAL,"40 - 49",F,3
CE,SRAG,HOSPITAL,"40 - 49",M,3
CE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,OUTRAS,DOMICILIO,"40 - 49",F,10
DF,OUTRAS,DOMICILIO,"40 - 49",M,21
DF,OUTRAS,HOSPITAL,"40 - 49",F,51
DF,OUTRAS,HOSPITAL,"40 - 49",M,71
DF,OUTRAS,OUTRO,"40 - 49",F,1
DF,OUTRAS,OUTRO,"40 - 49",M,8
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
DF,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
DF,OUTRAS,VIA_PUBLICA,"40 - 49",M,10
DF,COVID,DOMICILIO,"40 - 49",F,1
DF,COVID,DOMICILIO,"40 - 49",M,1
DF,COVID,HOSPITAL,"40 - 49",F,27
DF,COVID,HOSPITAL,"40 - 49",M,61
DF,COVID,OUTRO,"40 - 49",M,2
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",F,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,4
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,7
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
DF,PNEUMONIA,DOMICILIO,"40 - 49",M,1
DF,PNEUMONIA,HOSPITAL,"40 - 49",F,10
DF,PNEUMONIA,HOSPITAL,"40 - 49",M,12
DF,PNEUMONIA,OUTRO,"40 - 49",M,1
DF,SEPTICEMIA,HOSPITAL,"40 - 49",F,7
DF,SEPTICEMIA,HOSPITAL,"40 - 49",M,18
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
ES,OUTRAS,DOMICILIO,"40 - 49",F,16
ES,OUTRAS,DOMICILIO,"40 - 49",M,41
ES,OUTRAS,HOSPITAL,"40 - 49",F,63
ES,OUTRAS,HOSPITAL,"40 - 49",M,56
ES,OUTRAS,IGNORADO,"40 - 49",M,1
ES,OUTRAS,OUTRO,"40 - 49",F,1
ES,OUTRAS,OUTRO,"40 - 49",M,16
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,10
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
ES,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
ES,OUTRAS,VIA_PUBLICA,"40 - 49",M,17
ES,COVID,DOMICILIO,"40 - 49",M,1
ES,COVID,HOSPITAL,"40 - 49",F,48
ES,COVID,HOSPITAL,"40 - 49",M,54
ES,COVID,OUTRO,"40 - 49",F,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,3
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,9
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,PNEUMONIA,DOMICILIO,"40 - 49",M,1
ES,PNEUMONIA,HOSPITAL,"40 - 49",F,8
ES,PNEUMONIA,HOSPITAL,"40 - 49",M,25
ES,PNEUMONIA,OUTRO,"40 - 49",M,1
ES,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
ES,SEPTICEMIA,HOSPITAL,"40 - 49",F,14
ES,SEPTICEMIA,HOSPITAL,"40 - 49",M,16
ES,SRAG,DOMICILIO,"40 - 49",M,1
ES,SRAG,HOSPITAL,"40 - 49",F,4
ES,SRAG,HOSPITAL,"40 - 49",M,2
GO,OUTRAS,DOMICILIO,"40 - 49",F,17
GO,OUTRAS,DOMICILIO,"40 - 49",M,49
GO,OUTRAS,HOSPITAL,"40 - 49",F,54
GO,OUTRAS,HOSPITAL,"40 - 49",M,76
GO,OUTRAS,IGNORADO,"40 - 49",F,1
GO,OUTRAS,IGNORADO,"40 - 49",M,8
GO,OUTRAS,OUTRO,"40 - 49",F,6
GO,OUTRAS,OUTRO,"40 - 49",M,18
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,13
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,18
GO,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
GO,OUTRAS,VIA_PUBLICA,"40 - 49",M,17
GO,COVID,DOMICILIO,"40 - 49",F,4
GO,COVID,DOMICILIO,"40 - 49",M,5
GO,COVID,HOSPITAL,"40 - 49",F,121
GO,COVID,HOSPITAL,"40 - 49",M,202
GO,COVID,IGNORADO,"40 - 49",F,1
GO,COVID,IGNORADO,"40 - 49",M,4
GO,COVID,OUTRO,"40 - 49",M,2
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,18
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,19
GO,INDETERMINADA,DOMICILIO,"40 - 49",M,2
GO,INDETERMINADA,HOSPITAL,"40 - 49",M,1
GO,INDETERMINADA,IGNORADO,"40 - 49",M,1
GO,INDETERMINADA,OUTRO,"40 - 49",F,3
GO,INDETERMINADA,OUTRO,"40 - 49",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,3
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,7
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,17
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,7
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
GO,PNEUMONIA,DOMICILIO,"40 - 49",F,1
GO,PNEUMONIA,DOMICILIO,"40 - 49",M,1
GO,PNEUMONIA,HOSPITAL,"40 - 49",F,14
GO,PNEUMONIA,HOSPITAL,"40 - 49",M,17
GO,PNEUMONIA,IGNORADO,"40 - 49",M,1
GO,PNEUMONIA,OUTRO,"40 - 49",F,1
GO,PNEUMONIA,OUTRO,"40 - 49",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
GO,SEPTICEMIA,HOSPITAL,"40 - 49",F,28
GO,SEPTICEMIA,HOSPITAL,"40 - 49",M,29
GO,SEPTICEMIA,IGNORADO,"40 - 49",F,1
GO,SEPTICEMIA,IGNORADO,"40 - 49",M,2
GO,SEPTICEMIA,OUTRO,"40 - 49",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
GO,SRAG,HOSPITAL,"40 - 49",M,2
MA,OUTRAS,DOMICILIO,"40 - 49",F,11
MA,OUTRAS,DOMICILIO,"40 - 49",M,46
MA,OUTRAS,HOSPITAL,"40 - 49",F,67
MA,OUTRAS,HOSPITAL,"40 - 49",M,83
MA,OUTRAS,IGNORADO,"40 - 49",F,1
MA,OUTRAS,OUTRO,"40 - 49",F,2
MA,OUTRAS,OUTRO,"40 - 49",M,3
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
MA,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
MA,OUTRAS,VIA_PUBLICA,"40 - 49",M,7
MA,COVID,HOSPITAL,"40 - 49",F,26
MA,COVID,HOSPITAL,"40 - 49",M,48
MA,COVID,IGNORADO,"40 - 49",M,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,COVID,VIA_PUBLICA,"40 - 49",M,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",M,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",M,2
MA,INDETERMINADA,OUTRO,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,4
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,9
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,19
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",M,2
MA,PNEUMONIA,HOSPITAL,"40 - 49",F,11
MA,PNEUMONIA,HOSPITAL,"40 - 49",M,16
MA,PNEUMONIA,OUTRO,"40 - 49",M,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,SEPTICEMIA,HOSPITAL,"40 - 49",F,11
MA,SEPTICEMIA,HOSPITAL,"40 - 49",M,31
MA,SEPTICEMIA,OUTRO,"40 - 49",M,1
MA,SRAG,HOSPITAL,"40 - 49",F,6
MA,SRAG,HOSPITAL,"40 - 49",M,6
MG,OUTRAS,DOMICILIO,"40 - 49",F,73
MG,OUTRAS,DOMICILIO,"40 - 49",M,203
MG,OUTRAS,HOSPITAL,"40 - 49",F,213
MG,OUTRAS,HOSPITAL,"40 - 49",M,314
MG,OUTRAS,IGNORADO,"40 - 49",F,7
MG,OUTRAS,IGNORADO,"40 - 49",M,21
MG,OUTRAS,OUTRO,"40 - 49",F,7
MG,OUTRAS,OUTRO,"40 - 49",M,28
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,35
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,71
MG,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
MG,OUTRAS,VIA_PUBLICA,"40 - 49",M,37
MG,COVID,DOMICILIO,"40 - 49",F,9
MG,COVID,DOMICILIO,"40 - 49",M,5
MG,COVID,HOSPITAL,"40 - 49",F,222
MG,COVID,HOSPITAL,"40 - 49",M,331
MG,COVID,IGNORADO,"40 - 49",F,7
MG,COVID,IGNORADO,"40 - 49",M,3
MG,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,19
MG,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,25
MG,COVID,VIA_PUBLICA,"40 - 49",F,1
MG,COVID,VIA_PUBLICA,"40 - 49",M,1
MG,INDETERMINADA,DOMICILIO,"40 - 49",F,3
MG,INDETERMINADA,DOMICILIO,"40 - 49",M,15
MG,INDETERMINADA,HOSPITAL,"40 - 49",F,4
MG,INDETERMINADA,HOSPITAL,"40 - 49",M,7
MG,INDETERMINADA,IGNORADO,"40 - 49",M,1
MG,INDETERMINADA,OUTRO,"40 - 49",F,1
MG,INDETERMINADA,OUTRO,"40 - 49",M,3
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,3
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,6
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,32
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,43
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
MG,PNEUMONIA,DOMICILIO,"40 - 49",M,3
MG,PNEUMONIA,HOSPITAL,"40 - 49",F,42
MG,PNEUMONIA,HOSPITAL,"40 - 49",M,68
MG,PNEUMONIA,IGNORADO,"40 - 49",F,1
MG,PNEUMONIA,IGNORADO,"40 - 49",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MG,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
MG,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
MG,SEPTICEMIA,HOSPITAL,"40 - 49",F,87
MG,SEPTICEMIA,HOSPITAL,"40 - 49",M,127
MG,SEPTICEMIA,IGNORADO,"40 - 49",F,2
MG,SEPTICEMIA,IGNORADO,"40 - 49",M,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MG,SRAG,HOSPITAL,"40 - 49",F,2
MG,SRAG,HOSPITAL,"40 - 49",M,4
MG,SRAG,OUTRO,"40 - 49",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MS,OUTRAS,DOMICILIO,"40 - 49",F,13
MS,OUTRAS,DOMICILIO,"40 - 49",M,14
MS,OUTRAS,HOSPITAL,"40 - 49",F,35
MS,OUTRAS,HOSPITAL,"40 - 49",M,37
MS,OUTRAS,OUTRO,"40 - 49",M,4
MS,OUTRAS,POSTO_SAUDE,"40 - 49",M,1
MS,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
MS,OUTRAS,VIA_PUBLICA,"40 - 49",M,6
MS,COVID,HOSPITAL,"40 - 49",F,43
MS,COVID,HOSPITAL,"40 - 49",M,55
MS,COVID,OUTRO,"40 - 49",M,1
MS,COVID,POSTO_SAUDE,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,7
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,9
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MS,PNEUMONIA,DOMICILIO,"40 - 49",F,1
MS,PNEUMONIA,DOMICILIO,"40 - 49",M,2
MS,PNEUMONIA,HOSPITAL,"40 - 49",F,11
MS,PNEUMONIA,HOSPITAL,"40 - 49",M,15
MS,SEPTICEMIA,HOSPITAL,"40 - 49",F,16
MS,SEPTICEMIA,HOSPITAL,"40 - 49",M,13
MS,SRAG,HOSPITAL,"40 - 49",F,1
MS,SRAG,HOSPITAL,"40 - 49",M,1
MT,OUTRAS,DOMICILIO,"40 - 49",F,5
MT,OUTRAS,DOMICILIO,"40 - 49",M,20
MT,OUTRAS,HOSPITAL,"40 - 49",F,29
MT,OUTRAS,HOSPITAL,"40 - 49",M,35
MT,OUTRAS,IGNORADO,"40 - 49",F,29
MT,OUTRAS,IGNORADO,"40 - 49",M,19
MT,OUTRAS,OUTRO,"40 - 49",F,3
MT,OUTRAS,OUTRO,"40 - 49",M,15
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MT,OUTRAS,VIA_PUBLICA,"40 - 49",M,5
MT,COVID,HOSPITAL,"40 - 49",F,39
MT,COVID,HOSPITAL,"40 - 49",M,51
MT,COVID,IGNORADO,"40 - 49",F,23
MT,COVID,IGNORADO,"40 - 49",M,52
MT,INDETERMINADA,IGNORADO,"40 - 49",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,3
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,4
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,4
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,2
MT,PNEUMONIA,HOSPITAL,"40 - 49",F,7
MT,PNEUMONIA,HOSPITAL,"40 - 49",M,7
MT,PNEUMONIA,IGNORADO,"40 - 49",F,6
MT,PNEUMONIA,IGNORADO,"40 - 49",M,7
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MT,SEPTICEMIA,HOSPITAL,"40 - 49",F,4
MT,SEPTICEMIA,HOSPITAL,"40 - 49",M,10
MT,SEPTICEMIA,IGNORADO,"40 - 49",F,10
MT,SEPTICEMIA,IGNORADO,"40 - 49",M,10
MT,SEPTICEMIA,OUTRO,"40 - 49",F,1
MT,SRAG,HOSPITAL,"40 - 49",F,1
MT,SRAG,HOSPITAL,"40 - 49",M,1
PA,OUTRAS,DOMICILIO,"40 - 49",F,25
PA,OUTRAS,DOMICILIO,"40 - 49",M,30
PA,OUTRAS,HOSPITAL,"40 - 49",F,41
PA,OUTRAS,HOSPITAL,"40 - 49",M,47
PA,OUTRAS,IGNORADO,"40 - 49",F,1
PA,OUTRAS,IGNORADO,"40 - 49",M,1
PA,OUTRAS,OUTRO,"40 - 49",F,3
PA,OUTRAS,OUTRO,"40 - 49",M,14
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
PA,OUTRAS,POSTO_SAUDE,"40 - 49",F,1
PA,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
PA,OUTRAS,VIA_PUBLICA,"40 - 49",M,23
PA,COVID,DOMICILIO,"40 - 49",F,1
PA,COVID,DOMICILIO,"40 - 49",M,1
PA,COVID,HOSPITAL,"40 - 49",F,56
PA,COVID,HOSPITAL,"40 - 49",I,1
PA,COVID,HOSPITAL,"40 - 49",M,72
PA,COVID,OUTRO,"40 - 49",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
PA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
PA,COVID,VIA_PUBLICA,"40 - 49",F,1
PA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
PA,INDETERMINADA,DOMICILIO,"40 - 49",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,3
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,12
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,17
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
PA,PNEUMONIA,DOMICILIO,"40 - 49",F,1
PA,PNEUMONIA,HOSPITAL,"40 - 49",F,16
PA,PNEUMONIA,HOSPITAL,"40 - 49",M,12
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PA,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
PA,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
PA,SEPTICEMIA,HOSPITAL,"40 - 49",F,14
PA,SEPTICEMIA,HOSPITAL,"40 - 49",M,13
PA,SEPTICEMIA,OUTRO,"40 - 49",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PA,SRAG,HOSPITAL,"40 - 49",F,3
PA,SRAG,HOSPITAL,"40 - 49",M,2
PA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PB,OUTRAS,DOMICILIO,"40 - 49",F,19
PB,OUTRAS,DOMICILIO,"40 - 49",M,55
PB,OUTRAS,HOSPITAL,"40 - 49",F,57
PB,OUTRAS,HOSPITAL,"40 - 49",M,58
PB,OUTRAS,OUTRO,"40 - 49",M,6
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
PB,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
PB,OUTRAS,VIA_PUBLICA,"40 - 49",M,8
PB,COVID,DOMICILIO,"40 - 49",F,1
PB,COVID,DOMICILIO,"40 - 49",M,1
PB,COVID,HOSPITAL,"40 - 49",F,51
PB,COVID,HOSPITAL,"40 - 49",M,57
PB,COVID,OUTRO,"40 - 49",F,1
PB,COVID,OUTRO,"40 - 49",M,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
PB,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
PB,COVID,VIA_PUBLICA,"40 - 49",F,1
PB,INDETERMINADA,DOMICILIO,"40 - 49",F,1
PB,INDETERMINADA,DOMICILIO,"40 - 49",M,1
PB,INDETERMINADA,HOSPITAL,"40 - 49",M,1
PB,INDETERMINADA,OUTRO,"40 - 49",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,8
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,9
PB,PNEUMONIA,DOMICILIO,"40 - 49",F,1
PB,PNEUMONIA,DOMICILIO,"40 - 49",M,1
PB,PNEUMONIA,HOSPITAL,"40 - 49",F,7
PB,PNEUMONIA,HOSPITAL,"40 - 49",M,8
PB,PNEUMONIA,OUTRO,"40 - 49",F,1
PB,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
PB,SEPTICEMIA,HOSPITAL,"40 - 49",F,16
PB,SEPTICEMIA,HOSPITAL,"40 - 49",M,13
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PB,SRAG,OUTRO,"40 - 49",M,1
PE,OUTRAS,DOMICILIO,"40 - 49",F,48
PE,OUTRAS,DOMICILIO,"40 - 49",M,90
PE,OUTRAS,HOSPITAL,"40 - 49",F,137
PE,OUTRAS,HOSPITAL,"40 - 49",M,158
PE,OUTRAS,IGNORADO,"40 - 49",F,1
PE,OUTRAS,IGNORADO,"40 - 49",M,1
PE,OUTRAS,OUTRO,"40 - 49",F,4
PE,OUTRAS,OUTRO,"40 - 49",M,30
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,13
PE,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
PE,OUTRAS,VIA_PUBLICA,"40 - 49",M,41
PE,COVID,DOMICILIO,"40 - 49",M,1
PE,COVID,HOSPITAL,"40 - 49",F,65
PE,COVID,HOSPITAL,"40 - 49",M,87
PE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
PE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
PE,INDETERMINADA,DOMICILIO,"40 - 49",F,2
